Parameter,atoms_UP_Fit,atoms_UP_Fit_Std,atoms_DW_Fit,atoms_DW_Fit_Std,atoms_UP_Raw,atoms_UP_Raw_Std,atoms_DW_Raw,atoms_DW_Raw_Std,amp_UP_Fit,amp_UP_Fit_Std,amp_DW_Fit,amp_DW_Fit_Std,amp_UP_Raw,amp_UP_Raw_Std,amp_DW_Raw,amp_DW_Raw_Std,sigma_UP_Fit,sigma_UP_Fit_Std,sigma_DW_Fit,sigma_DW_Fit_Std,sigma_UP_Raw,sigma_UP_Raw_Std,sigma_DW_Raw,sigma_DW_Raw_Std,temp_UP_Fit,temp_UP_Fit_Std,temp_DW_Fit,temp_DW_Fit_Std,temp_UP_Raw,temp_UP_Raw_Std,temp_DW_Raw,temp_DW_Raw_Std,arrival_UP_Fit,arrival_UP_Fit_Std,arrival_DW_Fit,arrival_DW_Fit_Std,arrival_UP_Raw,arrival_UP_Raw_Std,arrival_DW_Raw,arrival_DW_Raw_Std,prob_UP_Fit,prob_UP_Fit_Std,prob_DW_Fit,prob_DW_Fit_Std,prob_UP_Raw,prob_UP_Raw_Std,prob_DW_Raw,prob_DW_Raw_Std
15438,235182.4190,0.0000,677505.1111,0.0000,222219.5253,0.0000,665329.7574,0.0000,0.0045,0.0000,0.0060,0.0000,0.0045,0.0000,0.0058,0.0000,2.8105,0.0000,6.0723,0.0000,2.6717,0.0000,6.6793,0.0000,1.6627,0.0000,7.8798,0.0000,1.5040,0.0000,9.5202,0.0000,0.7984,0.0000,0.8035,0.0000,0.7987,0.0000,0.8030,0.0000,25.7681,0.0000,74.2319,0.0000,25.0374,0.0000,74.9626,0.0000
15439,237477.3408,0.0000,678626.1989,0.0000,226053.4754,0.0000,664584.6879,0.0000,0.0045,0.0000,0.0060,0.0000,0.0044,0.0000,0.0058,0.0000,2.8379,0.0000,6.0823,0.0000,3.5067,0.0000,6.5124,0.0000,1.6953,0.0000,7.9062,0.0000,2.5842,0.0000,9.0553,0.0000,0.7984,0.0000,0.8035,0.0000,0.7978,0.0000,0.8032,0.0000,25.9225,0.0000,74.0775,0.0000,25.3811,0.0000,74.6189,0.0000
15440,243928.3933,0.0000,698344.6136,0.0000,234184.6140,0.0000,678925.9396,0.0000,0.0045,0.0000,0.0061,0.0000,0.0044,0.0000,0.0059,0.0000,2.9150,0.0000,6.1565,0.0000,3.6180,0.0000,6.4567,0.0000,1.7886,0.0000,8.1000,0.0000,2.7520,0.0000,8.9029,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8033,0.0000,25.8872,0.0000,74.1128,0.0000,25.6469,0.0000,74.3531,0.0000
15441,243484.0529,0.0000,708834.4608,0.0000,237144.9431,0.0000,688725.9898,0.0000,0.0045,0.0000,0.0062,0.0000,0.0045,0.0000,0.0060,0.0000,2.9097,0.0000,6.1481,0.0000,3.5623,0.0000,6.7350,0.0000,1.7821,0.0000,8.0793,0.0000,2.6664,0.0000,9.6813,0.0000,0.7984,0.0000,0.8036,0.0000,0.7978,0.0000,0.8031,0.0000,25.5675,0.0000,74.4325,0.0000,25.6132,0.0000,74.3868,0.0000
15442,245104.6410,0.0000,698983.5805,0.0000,237250.9699,0.0000,684556.6314,0.0000,0.0046,0.0000,0.0061,0.0000,0.0045,0.0000,0.0058,0.0000,2.8654,0.0000,6.1621,0.0000,3.4510,0.0000,6.3454,0.0000,1.7284,0.0000,8.1162,0.0000,2.5038,0.0000,8.6067,0.0000,0.7984,0.0000,0.8036,0.0000,0.7980,0.0000,0.8036,0.0000,25.9620,0.0000,74.0380,0.0000,25.7376,0.0000,74.2624,0.0000
15443,238705.5947,0.0000,682798.4797,0.0000,231607.7573,0.0000,671659.3566,0.0000,0.0045,0.0000,0.0060,0.0000,0.0045,0.0000,0.0058,0.0000,2.8526,0.0000,6.1197,0.0000,3.2840,0.0000,6.0671,0.0000,1.7129,0.0000,8.0033,0.0000,2.2683,0.0000,7.8728,0.0000,0.7984,0.0000,0.8035,0.0000,0.7981,0.0000,0.8038,0.0000,25.9039,0.0000,74.0961,0.0000,25.6411,0.0000,74.3589,0.0000
15444,225569.3756,0.0000,715317.5683,0.0000,214686.8121,0.0000,701781.5454,0.0000,0.0043,0.0000,0.0064,0.0000,0.0043,0.0000,0.0062,0.0000,2.8210,0.0000,6.0105,0.0000,2.9500,0.0000,6.4010,0.0000,1.6751,0.0000,7.7205,0.0000,1.8329,0.0000,8.7467,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8032,0.0000,23.9741,0.0000,76.0259,0.0000,23.4254,0.0000,76.5746,0.0000
15445,239982.3829,0.0000,738600.1898,0.0000,227644.7826,0.0000,724896.2450,0.0000,0.0045,0.0000,0.0066,0.0000,0.0044,0.0000,0.0063,0.0000,2.8679,0.0000,6.0181,0.0000,3.0614,0.0000,6.4010,0.0000,1.7312,0.0000,7.7398,0.0000,1.9727,0.0000,8.7484,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8032,0.0000,24.5235,0.0000,75.4765,0.0000,23.8987,0.0000,76.1013,0.0000
15446,238547.9417,0.0000,681472.7666,0.0000,223739.7697,0.0000,667660.0049,0.0000,0.0045,0.0000,0.0060,0.0000,0.0044,0.0000,0.0058,0.0000,2.8507,0.0000,6.1079,0.0000,3.1170,0.0000,6.6237,0.0000,1.7108,0.0000,7.9723,0.0000,2.0455,0.0000,9.3639,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8031,0.0000,25.9285,0.0000,74.0715,0.0000,25.0998,0.0000,74.9002,0.0000
15447,237312.1566,0.0000,672403.7339,0.0000,224097.0046,0.0000,658231.2010,0.0000,0.0045,0.0000,0.0059,0.0000,0.0045,0.0000,0.0057,0.0000,2.8360,0.0000,6.1287,0.0000,3.2283,0.0000,6.7350,0.0000,1.6929,0.0000,8.0278,0.0000,2.1929,0.0000,9.6813,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8031,0.0000,26.0864,0.0000,73.9136,0.0000,25.3984,0.0000,74.6016,0.0000
15448,235312.2902,0.0000,684844.7327,0.0000,226879.2770,0.0000,666449.2197,0.0000,0.0045,0.0000,0.0060,0.0000,0.0045,0.0000,0.0057,0.0000,2.8121,0.0000,6.1381,0.0000,3.3953,0.0000,6.6793,0.0000,1.6645,0.0000,8.0515,0.0000,2.4232,0.0000,9.5220,0.0000,0.7984,0.0000,0.8035,0.0000,0.7979,0.0000,0.8031,0.0000,25.5731,0.0000,74.4269,0.0000,25.3971,0.0000,74.6029,0.0000
15449,245148.9505,0.0000,709512.2644,0.0000,241056.2621,0.0000,692455.1749,0.0000,0.0046,0.0000,0.0062,0.0000,0.0046,0.0000,0.0059,0.0000,2.8659,0.0000,6.1540,0.0000,3.1170,0.0000,6.7350,0.0000,1.7291,0.0000,8.0939,0.0000,2.0443,0.0000,9.6813,0.0000,0.7984,0.0000,0.8035,0.0000,0.7982,0.0000,0.8031,0.0000,25.6792,0.0000,74.3208,0.0000,25.8225,0.0000,74.1775,0.0000
15450,233437.2723,0.0000,697183.0619,0.0000,228258.9447,0.0000,684724.9266,0.0000,0.0044,0.0000,0.0061,0.0000,0.0044,0.0000,0.0059,0.0000,2.8530,0.0000,6.1462,0.0000,3.1170,0.0000,7.0133,0.0000,1.7133,0.0000,8.0736,0.0000,2.0447,0.0000,10.4860,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8027,0.0000,25.0841,0.0000,74.9159,0.0000,25.0014,0.0000,74.9986,0.0000
15451,236855.4316,0.0000,689341.4686,0.0000,228095.4842,0.0000,671351.6156,0.0000,0.0045,0.0000,0.0060,0.0000,0.0044,0.0000,0.0057,0.0000,2.8305,0.0000,6.1784,0.0000,2.7274,0.0000,6.5680,0.0000,1.6863,0.0000,8.1582,0.0000,1.5676,0.0000,9.2108,0.0000,0.7983,0.0000,0.8035,0.0000,0.7988,0.0000,0.8032,0.0000,25.5729,0.0000,74.4271,0.0000,25.3595,0.0000,74.6405,0.0000
15452,228396.8699,0.0000,715104.1566,0.0000,221718.8818,0.0000,699152.4505,0.0000,0.0043,0.0000,0.0063,0.0000,0.0043,0.0000,0.0061,0.0000,2.8564,0.0000,6.1041,0.0000,3.4510,0.0000,6.6237,0.0000,1.7172,0.0000,7.9631,0.0000,2.5034,0.0000,9.3658,0.0000,0.7983,0.0000,0.8035,0.0000,0.7979,0.0000,0.8032,0.0000,24.2074,0.0000,75.7926,0.0000,24.0771,0.0000,75.9229,0.0000
15453,239573.1044,0.0000,715649.4986,0.0000,232368.0038,0.0000,704488.9427,0.0000,0.0045,0.0000,0.0063,0.0000,0.0045,0.0000,0.0062,0.0000,2.8630,0.0000,6.1087,0.0000,3.5067,0.0000,6.2897,0.0000,1.7252,0.0000,7.9747,0.0000,2.5842,0.0000,8.4532,0.0000,0.7984,0.0000,0.8035,0.0000,0.7978,0.0000,0.8035,0.0000,25.0803,0.0000,74.9197,0.0000,24.8029,0.0000,75.1971,0.0000
15454,226201.8972,0.0000,675944.2016,0.0000,208054.1107,0.0000,664929.3647,0.0000,0.0044,0.0000,0.0060,0.0000,0.0043,0.0000,0.0058,0.0000,2.7646,0.0000,6.0583,0.0000,3.7293,0.0000,7.4586,0.0000,1.6088,0.0000,7.8433,0.0000,2.9217,0.0000,11.8439,0.0000,0.7984,0.0000,0.8035,0.0000,0.7977,0.0000,0.8022,0.0000,25.0738,0.0000,74.9262,0.0000,23.8325,0.0000,76.1675,0.0000
15455,234793.9768,0.0000,680356.4765,0.0000,219664.7274,0.0000,670427.3650,0.0000,0.0045,0.0000,0.0060,0.0000,0.0044,0.0000,0.0058,0.0000,2.8059,0.0000,6.0978,0.0000,2.6717,0.0000,6.8463,0.0000,1.6569,0.0000,7.9459,0.0000,1.5043,0.0000,9.9983,0.0000,0.7983,0.0000,0.8035,0.0000,0.7988,0.0000,0.8029,0.0000,25.6563,0.0000,74.3437,0.0000,24.6789,0.0000,75.3211,0.0000
15456,240771.2335,0.0000,687503.3889,0.0000,230251.2236,0.0000,675994.7040,0.0000,0.0045,0.0000,0.0061,0.0000,0.0044,0.0000,0.0059,0.0000,2.8773,0.0000,6.0609,0.0000,3.6736,0.0000,6.5124,0.0000,1.7429,0.0000,7.8512,0.0000,2.8351,0.0000,9.0553,0.0000,0.7984,0.0000,0.8036,0.0000,0.7977,0.0000,0.8032,0.0000,25.9375,0.0000,74.0625,0.0000,25.4071,0.0000,74.5929,0.0000
15457,239018.8086,0.0000,700092.1888,0.0000,229925.6077,0.0000,684716.4535,0.0000,0.0045,0.0000,0.0062,0.0000,0.0045,0.0000,0.0060,0.0000,2.8563,0.0000,6.0723,0.0000,3.3953,0.0000,6.9020,0.0000,1.7173,0.0000,7.8797,0.0000,2.4242,0.0000,10.1576,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8028,0.0000,25.4516,0.0000,74.5484,0.0000,25.1383,0.0000,74.8617,0.0000
15458,236224.1503,0.0000,691594.2287,0.0000,219794.3910,0.0000,673739.2325,0.0000,0.0045,0.0000,0.0061,0.0000,0.0044,0.0000,0.0058,0.0000,2.8229,0.0000,6.0970,0.0000,2.8944,0.0000,6.5680,0.0000,1.6774,0.0000,7.9437,0.0000,1.7647,0.0000,9.2090,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8032,0.0000,25.4602,0.0000,74.5398,0.0000,24.5983,0.0000,75.4017,0.0000
15459,233011.0087,0.0000,698014.8515,0.0000,220819.1071,0.0000,683633.7157,0.0000,0.0045,0.0000,0.0062,0.0000,0.0045,0.0000,0.0059,0.0000,2.7846,0.0000,6.0543,0.0000,3.2840,0.0000,6.7907,0.0000,1.6320,0.0000,7.8327,0.0000,2.2674,0.0000,9.8364,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8029,0.0000,25.0273,0.0000,74.9727,0.0000,24.4147,0.0000,75.5853,0.0000
15460,235749.4341,0.0000,704898.7263,0.0000,235618.4093,0.0000,690704.8815,0.0000,0.0044,0.0000,0.0062,0.0000,0.0046,0.0000,0.0060,0.0000,2.8813,0.0000,6.1140,0.0000,2.9500,0.0000,6.7350,0.0000,1.7475,0.0000,7.9880,0.0000,1.8318,0.0000,9.6776,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8030,0.0000,25.0624,0.0000,74.9376,0.0000,25.4359,0.0000,74.5641,0.0000
15461,236626.6303,0.0000,718277.9184,0.0000,231361.3334,0.0000,703449.4634,0.0000,0.0044,0.0000,0.0063,0.0000,0.0043,0.0000,0.0061,0.0000,2.8920,0.0000,6.1312,0.0000,3.1727,0.0000,6.3454,0.0000,1.7606,0.0000,8.0344,0.0000,2.1183,0.0000,8.6034,0.0000,0.7984,0.0000,0.8036,0.0000,0.7983,0.0000,0.8035,0.0000,24.7801,0.0000,75.2199,0.0000,24.7495,0.0000,75.2505,0.0000
15462,228353.2002,0.0000,698016.4656,0.0000,211028.9552,0.0000,682577.9776,0.0000,0.0044,0.0000,0.0062,0.0000,0.0044,0.0000,0.0060,0.0000,2.7909,0.0000,6.0543,0.0000,2.6161,0.0000,6.5124,0.0000,1.6396,0.0000,7.8341,0.0000,1.4428,0.0000,9.0570,0.0000,0.7984,0.0000,0.8036,0.0000,0.7989,0.0000,0.8033,0.0000,24.6503,0.0000,75.3497,0.0000,23.6154,0.0000,76.3846,0.0000
15463,229124.3274,0.0000,673138.1349,0.0000,211635.2328,0.0000,653179.8264,0.0000,0.0045,0.0000,0.0060,0.0000,0.0044,0.0000,0.0057,0.0000,2.7381,0.0000,6.0332,0.0000,3.0614,0.0000,6.2340,0.0000,1.5783,0.0000,7.7787,0.0000,1.9723,0.0000,8.3074,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8036,0.0000,25.3944,0.0000,74.6056,0.0000,24.4717,0.0000,75.5283,0.0000
15464,228787.5027,0.0000,668828.4944,0.0000,216905.8152,0.0000,653858.7880,0.0000,0.0044,0.0000,0.0059,0.0000,0.0044,0.0000,0.0057,0.0000,2.7962,0.0000,6.0961,0.0000,3.1727,0.0000,6.4567,0.0000,1.6456,0.0000,7.9410,0.0000,2.1171,0.0000,8.9012,0.0000,0.7983,0.0000,0.8035,0.0000,0.7981,0.0000,0.8032,0.0000,25.4883,0.0000,74.5117,0.0000,24.9098,0.0000,75.0902,0.0000
15465,242892.9379,0.0000,713890.4630,0.0000,241699.8539,0.0000,705197.4736,0.0000,0.0045,0.0000,0.0063,0.0000,0.0046,0.0000,0.0061,0.0000,2.9026,0.0000,6.0937,0.0000,3.1170,0.0000,6.6237,0.0000,1.7737,0.0000,7.9360,0.0000,2.0455,0.0000,9.3639,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8031,0.0000,25.3864,0.0000,74.6136,0.0000,25.5255,0.0000,74.4745,0.0000
15466,237339.4363,0.0000,702241.6991,0.0000,229990.1104,0.0000,690371.5111,0.0000,0.0045,0.0000,0.0062,0.0000,0.0045,0.0000,0.0059,0.0000,2.8363,0.0000,6.0910,0.0000,3.0057,0.0000,6.5124,0.0000,1.6932,0.0000,7.9283,0.0000,1.9012,0.0000,9.0553,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8032,0.0000,25.2601,0.0000,74.7399,0.0000,24.9891,0.0000,75.0109,0.0000
15467,235693.2012,0.0000,691027.1783,0.0000,222974.0245,0.0000,681381.7828,0.0000,0.0045,0.0000,0.0061,0.0000,0.0046,0.0000,0.0060,0.0000,2.8166,0.0000,6.0920,0.0000,3.2283,0.0000,6.7350,0.0000,1.6700,0.0000,7.9321,0.0000,2.1925,0.0000,9.6795,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8030,0.0000,25.4330,0.0000,74.5670,0.0000,24.6556,0.0000,75.3444,0.0000
15468,228421.6020,0.0000,676626.6950,0.0000,215978.5467,0.0000,659410.1695,0.0000,0.0044,0.0000,0.0060,0.0000,0.0043,0.0000,0.0057,0.0000,2.7917,0.0000,6.0644,0.0000,3.6180,0.0000,6.4567,0.0000,1.6407,0.0000,7.8601,0.0000,2.7499,0.0000,8.9046,0.0000,0.7984,0.0000,0.8035,0.0000,0.7977,0.0000,0.8033,0.0000,25.2386,0.0000,74.7614,0.0000,24.6723,0.0000,75.3277,0.0000
15469,229020.0045,0.0000,708215.7426,0.0000,219413.1107,0.0000,692558.9645,0.0000,0.0043,0.0000,0.0063,0.0000,0.0043,0.0000,0.0061,0.0000,2.8642,0.0000,6.0453,0.0000,3.3953,0.0000,6.6237,0.0000,1.7266,0.0000,7.8099,0.0000,2.4237,0.0000,9.3621,0.0000,0.7983,0.0000,0.8035,0.0000,0.7980,0.0000,0.8030,0.0000,24.4357,0.0000,75.5643,0.0000,24.0592,0.0000,75.9408,0.0000
15470,234601.2489,0.0000,708469.1421,0.0000,226398.1677,0.0000,695613.4688,0.0000,0.0044,0.0000,0.0063,0.0000,0.0044,0.0000,0.0061,0.0000,2.8673,0.0000,6.0474,0.0000,3.0614,0.0000,6.4010,0.0000,1.7306,0.0000,7.8154,0.0000,1.9727,0.0000,8.7467,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8032,0.0000,24.8763,0.0000,75.1237,0.0000,24.5548,0.0000,75.4452,0.0000
15471,228600.0522,0.0000,666058.3338,0.0000,214812.0336,0.0000,650157.7417,0.0000,0.0044,0.0000,0.0059,0.0000,0.0044,0.0000,0.0056,0.0000,2.7939,0.0000,6.0709,0.0000,3.0614,0.0000,6.5124,0.0000,1.6432,0.0000,7.8771,0.0000,1.9719,0.0000,9.0570,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8033,0.0000,25.5517,0.0000,74.4483,0.0000,24.8346,0.0000,75.1654,0.0000
15472,234552.4765,0.0000,677561.0092,0.0000,221990.1892,0.0000,660073.5100,0.0000,0.0045,0.0000,0.0060,0.0000,0.0045,0.0000,0.0057,0.0000,2.8030,0.0000,6.0728,0.0000,2.7831,0.0000,6.5680,0.0000,1.6537,0.0000,7.8811,0.0000,1.6316,0.0000,9.2090,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8032,0.0000,25.7153,0.0000,74.2847,0.0000,25.1671,0.0000,74.8329,0.0000
15473,238820.9056,0.0000,674788.5800,0.0000,232217.9393,0.0000,662573.8023,0.0000,0.0045,0.0000,0.0059,0.0000,0.0046,0.0000,0.0057,0.0000,2.8540,0.0000,6.1505,0.0000,3.1727,0.0000,6.7350,0.0000,1.7144,0.0000,8.0842,0.0000,2.1171,0.0000,9.6813,0.0000,0.7984,0.0000,0.8035,0.0000,0.7981,0.0000,0.8031,0.0000,26.1404,0.0000,73.8596,0.0000,25.9522,0.0000,74.0478,0.0000
15474,239897.3176,0.0000,720930.7058,0.0000,239719.9264,0.0000,701872.0157,0.0000,0.0044,0.0000,0.0063,0.0000,0.0044,0.0000,0.0060,0.0000,2.9320,0.0000,6.1538,0.0000,3.3397,0.0000,6.7907,0.0000,1.8095,0.0000,8.0929,0.0000,2.3458,0.0000,9.8383,0.0000,0.7984,0.0000,0.8035,0.0000,0.7981,0.0000,0.8030,0.0000,24.9678,0.0000,75.0322,0.0000,25.4590,0.0000,74.5410,0.0000
15475,240665.7132,0.0000,696328.6862,0.0000,233621.0936,0.0000,681249.9210,0.0000,0.0045,0.0000,0.0061,0.0000,0.0044,0.0000,0.0059,0.0000,2.8760,0.0000,6.1387,0.0000,2.5604,0.0000,6.7907,0.0000,1.7409,0.0000,8.0524,0.0000,1.3823,0.0000,9.8345,0.0000,0.7983,0.0000,0.8035,0.0000,0.7990,0.0000,0.8028,0.0000,25.6849,0.0000,74.3151,0.0000,25.5360,0.0000,74.4640,0.0000
15476,235356.6405,0.0000,670415.7221,0.0000,224447.3321,0.0000,657853.8183,0.0000,0.0045,0.0000,0.0059,0.0000,0.0045,0.0000,0.0056,0.0000,2.8126,0.0000,6.1106,0.0000,2.4491,0.0000,8.0709,0.0000,1.6653,0.0000,7.9798,0.0000,1.2650,0.0000,13.8389,0.0000,0.7984,0.0000,0.8035,0.0000,0.7990,0.0000,0.8015,0.0000,25.9841,0.0000,74.0159,0.0000,25.4389,0.0000,74.5611,0.0000
15477,230191.5402,0.0000,688019.5080,0.0000,216099.0166,0.0000,672252.9169,0.0000,0.0044,0.0000,0.0061,0.0000,0.0044,0.0000,0.0058,0.0000,2.8134,0.0000,6.0654,0.0000,2.7274,0.0000,6.7907,0.0000,1.6660,0.0000,7.8628,0.0000,1.5673,0.0000,9.8364,0.0000,0.7984,0.0000,0.8035,0.0000,0.7987,0.0000,0.8029,0.0000,25.0696,0.0000,74.9304,0.0000,24.3258,0.0000,75.6742,0.0000
15478,232036.5076,0.0000,700331.4204,0.0000,222411.7832,0.0000,689668.1317,0.0000,0.0044,0.0000,0.0062,0.0000,0.0044,0.0000,0.0060,0.0000,2.8359,0.0000,6.0744,0.0000,3.0057,0.0000,5.9557,0.0000,1.6929,0.0000,7.8855,0.0000,1.9020,0.0000,7.5894,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8039,0.0000,24.8868,0.0000,75.1132,0.0000,24.3851,0.0000,75.6149,0.0000
15479,226107.2311,0.0000,677898.0720,0.0000,208659.0752,0.0000,667708.7552,0.0000,0.0044,0.0000,0.0060,0.0000,0.0043,0.0000,0.0058,0.0000,2.7635,0.0000,6.0758,0.0000,2.7831,0.0000,6.7907,0.0000,1.6075,0.0000,7.8900,0.0000,1.6319,0.0000,9.8401,0.0000,0.7984,0.0000,0.8036,0.0000,0.7987,0.0000,0.8030,0.0000,25.0117,0.0000,74.9883,0.0000,23.8095,0.0000,76.1905,0.0000
15480,228528.1321,0.0000,665303.5037,0.0000,217179.7829,0.0000,650264.6856,0.0000,0.0044,0.0000,0.0059,0.0000,0.0044,0.0000,0.0056,0.0000,2.7930,0.0000,6.0640,0.0000,3.5623,0.0000,6.9020,0.0000,1.6422,0.0000,7.8598,0.0000,2.6669,0.0000,10.1615,0.0000,0.7984,0.0000,0.8036,0.0000,0.7978,0.0000,0.8029,0.0000,25.5672,0.0000,74.4328,0.0000,25.0367,0.0000,74.9633,0.0000
15481,235667.7625,0.0000,681725.4800,0.0000,224648.3981,0.0000,664452.3797,0.0000,0.0045,0.0000,0.0060,0.0000,0.0044,0.0000,0.0057,0.0000,2.8163,0.0000,6.1101,0.0000,3.3953,0.0000,6.5124,0.0000,1.6694,0.0000,7.9782,0.0000,2.4237,0.0000,9.0588,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8033,0.0000,25.6888,0.0000,74.3112,0.0000,25.2669,0.0000,74.7331,0.0000
15482,233965.7501,0.0000,704806.7230,0.0000,233343.1748,0.0000,685419.4440,0.0000,0.0044,0.0000,0.0062,0.0000,0.0044,0.0000,0.0059,0.0000,2.8595,0.0000,6.1132,0.0000,2.4491,0.0000,6.2897,0.0000,1.7211,0.0000,7.9858,0.0000,1.2647,0.0000,8.4532,0.0000,0.7984,0.0000,0.8035,0.0000,0.7990,0.0000,0.8035,0.0000,24.9225,0.0000,75.0775,0.0000,25.3975,0.0000,74.6025,0.0000
15483,237030.0047,0.0000,709865.0590,0.0000,236958.7957,0.0000,695343.0997,0.0000,0.0044,0.0000,0.0062,0.0000,0.0044,0.0000,0.0059,0.0000,2.8970,0.0000,6.1571,0.0000,2.8387,0.0000,7.0133,0.0000,1.7667,0.0000,8.1032,0.0000,1.6978,0.0000,10.4879,0.0000,0.7984,0.0000,0.8036,0.0000,0.7987,0.0000,0.8028,0.0000,25.0323,0.0000,74.9677,0.0000,25.4165,0.0000,74.5835,0.0000
15484,234863.5650,0.0000,689544.7252,0.0000,223790.1648,0.0000,679616.3339,0.0000,0.0044,0.0000,0.0061,0.0000,0.0043,0.0000,0.0059,0.0000,2.8705,0.0000,6.0789,0.0000,2.7831,0.0000,6.5680,0.0000,1.7343,0.0000,7.8973,0.0000,1.6322,0.0000,9.2090,0.0000,0.7984,0.0000,0.8035,0.0000,0.7988,0.0000,0.8032,0.0000,25.4069,0.0000,74.5931,0.0000,24.7718,0.0000,75.2282,0.0000
15485,226385.9354,0.0000,689360.1701,0.0000,212885.3175,0.0000,674138.2130,0.0000,0.0043,0.0000,0.0061,0.0000,0.0043,0.0000,0.0058,0.0000,2.8312,0.0000,6.0773,0.0000,2.7831,0.0000,6.0671,0.0000,1.6875,0.0000,7.8935,0.0000,1.6319,0.0000,7.8713,0.0000,0.7984,0.0000,0.8036,0.0000,0.7987,0.0000,0.8037,0.0000,24.7215,0.0000,75.2785,0.0000,24.0000,0.0000,76.0000,0.0000
15486,231182.8757,0.0000,709555.6088,0.0000,219338.6340,0.0000,696086.9163,0.0000,0.0044,0.0000,0.0063,0.0000,0.0044,0.0000,0.0060,0.0000,2.8255,0.0000,6.0567,0.0000,2.6717,0.0000,6.4567,0.0000,1.6806,0.0000,7.8400,0.0000,1.5045,0.0000,8.9029,0.0000,0.7984,0.0000,0.8035,0.0000,0.7988,0.0000,0.8033,0.0000,24.5746,0.0000,75.4254,0.0000,23.9603,0.0000,76.0397,0.0000
15487,233938.0148,0.0000,701603.7866,0.0000,216289.6084,0.0000,687128.3853,0.0000,0.0045,0.0000,0.0062,0.0000,0.0045,0.0000,0.0059,0.0000,2.7956,0.0000,6.0854,0.0000,3.1170,0.0000,6.7907,0.0000,1.6453,0.0000,7.9149,0.0000,2.0443,0.0000,9.8401,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8030,0.0000,25.0056,0.0000,74.9944,0.0000,23.9413,0.0000,76.0587,0.0000
15488,230287.7293,0.0000,685470.4466,0.0000,215513.6461,0.0000,674767.4117,0.0000,0.0045,0.0000,0.0061,0.0000,0.0045,0.0000,0.0058,0.0000,2.7520,0.0000,6.0430,0.0000,2.7274,0.0000,6.6237,0.0000,1.5940,0.0000,7.8038,0.0000,1.5670,0.0000,9.3658,0.0000,0.7983,0.0000,0.8035,0.0000,0.7986,0.0000,0.8032,0.0000,25.1472,0.0000,74.8528,0.0000,24.2074,0.0000,75.7926,0.0000
15489,235555.6314,0.0000,670474.8578,0.0000,225445.0316,0.0000,654272.8607,0.0000,0.0045,0.0000,0.0059,0.0000,0.0045,0.0000,0.0056,0.0000,2.8150,0.0000,6.1111,0.0000,3.3953,0.0000,6.6793,0.0000,1.6681,0.0000,7.9811,0.0000,2.4242,0.0000,9.5256,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8032,0.0000,25.9986,0.0000,74.0014,0.0000,25.6270,0.0000,74.3730,0.0000
15490,236610.8389,0.0000,702462.9451,0.0000,232414.6299,0.0000,685023.6028,0.0000,0.0044,0.0000,0.0062,0.0000,0.0044,0.0000,0.0059,0.0000,2.8918,0.0000,6.0929,0.0000,2.9500,0.0000,6.0671,0.0000,1.7604,0.0000,7.9343,0.0000,1.8329,0.0000,7.8698,0.0000,0.7984,0.0000,0.8036,0.0000,0.7986,0.0000,0.8037,0.0000,25.1962,0.0000,74.8038,0.0000,25.3330,0.0000,74.6670,0.0000
15491,239942.1329,0.0000,718724.5089,0.0000,227621.2013,0.0000,701670.8624,0.0000,0.0045,0.0000,0.0064,0.0000,0.0044,0.0000,0.0061,0.0000,2.8674,0.0000,6.0391,0.0000,2.7831,0.0000,5.9557,0.0000,1.7308,0.0000,7.7936,0.0000,1.6322,0.0000,7.5866,0.0000,0.7984,0.0000,0.8035,0.0000,0.7988,0.0000,0.8038,0.0000,25.0287,0.0000,74.9713,0.0000,24.4940,0.0000,75.5060,0.0000
